Date,XOM_Close,XOM_Volume,Crude_Close,Crude_Volume,XLE
7/23/2009,71.610001,27122600,67.16,321627,50.66
7/24/2009,72.290001,18187900,68.05,217270,51.189999
7/27/2009,72.75,17360300,68.38,245180,51.360001
7/28/2009,71.889999,23044500,67.23,253558,50.610001
7/29/2009,71.43,24100600,63.35,342411,49.439999
7/30/2009,70.720001,37842300,66.94,344216,50.130001
7/31/2009,70.389999,28070600,69.45,400836,50.619999
8/3/2009,70.650002,24756800,71.58,323455,51.919998
8/4/2009,70.599998,18612000,71.42,285877,51.830002
8/5/2009,70.029999,20348800,71.97,307551,51.310001
8/6/2009,69.730003,17369900,71.94,328670,50.889999
8/7/2009,69.470001,18041800,70.93,367023,50.830002
8/10/2009,69.18,16233400,70.6,304092,51.049999
8/11/2009,68.129997,16947000,69.45,389079,50.310001
8/12/2009,69.110001,19183400,70.16,342269,50.849998
8/13/2009,68.75,20235600,70.52,322969,51.470001
8/14/2009,68.209999,19228000,67.51,320144,50.709999
8/17/2009,66.550003,24332000,66.75,264790,49.07
8/18/2009,66.489998,21519700,69.19,182990,49.560001
8/19/2009,68,28432900,72.42,126682,50.48
8/20/2009,68.589996,17247200,72.54,126682,50.91
8/21/2009,69.919998,26166000,73.89,246228,52.349998
8/24/2009,71.300003,25603700,74.37,208702,53.02
8/25/2009,70.68,21183500,72.05,324399,52.209999
8/26/2009,71.370003,18773100,71.43,255501,52.450001
8/27/2009,70.860001,21395500,72.49,272730,52.290001
8/28/2009,70.120003,17716500,72.74,239217,52.18
8/31/2009,69.150002,24337900,69.96,276967,51.169998
9/1/2009,68.410004,24373900,68.05,336835,50.279999
9/2/2009,68.18,16315800,68.05,269497,49.91
9/3/2009,68.260002,15156000,67.96,231967,50.259998
9/4/2009,69.18,15156600,68.02,229782,50.959999
9/8/2009,70.650002,21966000,71.1,374237,52.360001
9/9/2009,70.5,19652600,71.31,331984,52.48
9/10/2009,70.650002,19177600,71.94,345551,53.389999
9/11/2009,69.980003,17468500,69.29,374693,53.599998
9/14/2009,70,17483100,68.86,255720,54
9/15/2009,69.489998,19475900,70.93,288040,54.540001
9/16/2009,70.339996,22150400,72.51,291946,55.889999
9/17/2009,69.839996,20986000,72.47,235707,55.619999
9/18/2009,69.989998,43247900,72.04,165696,55.18
9/21/2009,69.57,17984000,69.71,142853,54.709999
9/22/2009,69.830002,14561800,71.55,142853,55.57
9/23/2009,69,20898600,68.97,307578,54.41
9/24/2009,68.93,21557000,65.89,357456,53.630001
9/25/2009,68.699997,16454900,66.02,315319,53.560001
9/28/2009,69.589996,13301600,66.84,231410,54.419998
9/29/2009,69.07,14695100,66.71,247345,54.27
9/30/2009,68.610001,27117400,70.61,247345,53.919998
10/1/2009,67.269997,24927000,70.82,312014,52.240002
10/2/2009,66.580002,20478900,69.95,334690,51.970001
10/5/2009,67.580002,21853000,70.41,346922,53.119999
10/6/2009,68.660004,21167400,70.88,346922,54.380001
10/7/2009,68.669998,15302500,69.57,346922,54.799999
10/8/2009,69.050003,19228800,71.69,405214,56.209999
10/9/2009,69.269997,13541900,71.77,322276,56.16
10/12/2009,70.129997,16233800,73.27,260226,56.919998
10/13/2009,70.260002,19333400,74.15,361151,57.009998
10/14/2009,71.839996,25285700,75.18,296006,57.959999
10/15/2009,72.940002,24093600,77.58,355573,59.169998
10/16/2009,73.120003,23556600,78.53,238421,58.990002
10/19/2009,73.620003,20404600,79.61,131534,59.759998
10/20/2009,73.019997,20049600,79.09,131534,59.380001
10/21/2009,73.309998,23099500,81.37,395742,59.220001
10/22/2009,74.440002,26014500,81.19,295407,59.450001
10/23/2009,73.57,20672100,80.5,293751,58.299999
10/26/2009,73.230003,27127700,78.68,363907,57.34
10/27/2009,74.910004,30342500,79.55,375672,57.849998
10/28/2009,73.839996,26345700,77.46,359438,55.939999
10/29/2009,73.959999,30048500,79.87,360575,57.43
10/30/2009,71.669998,32175900,77,412394,55.25
11/2/2009,72.150002,20425900,78.13,371006,55.599998
11/3/2009,71.739998,20550500,79.6,373992,56.32
11/4/2009,71.300003,22792700,80.4,366103,56.27
11/5/2009,72.5,16235600,79.62,257603,57.23
11/6/2009,72.580002,18185000,77.43,379374,57.080002
11/9/2009,72.849998,16809400,79.43,327402,58.169998
11/10/2009,72.610001,15696600,79.05,371088,58.209999
11/11/2009,72.910004,14397900,79.28,297815,58.189999
11/12/2009,71.900002,16587600,76.94,412833,56.91
11/13/2009,72.470001,14461600,76.35,335366,57.27
11/16/2009,74.43,21326200,78.9,361387,58.77
11/17/2009,75.029999,22920700,79.14,319240,58.669998
11/18/2009,75.269997,16645700,79.58,253658,58.439999
11/19/2009,74.650002,17253900,77.46,175227,57.130001
11/20/2009,74.379997,19269900,76.72,175227,56.599998
11/23/2009,75.699997,18947100,77.56,382888,57.330002
11/24/2009,75.970001,17120900,76.02,413033,57.66
11/25/2009,76.470001,13269200,77.96,337389,58.110001
11/27/2009,74.870003,12105300,76.05,301347,57.02
11/30/2009,75.07,21436400,77.28,358538,56.82
12/1/2009,76.040001,17375700,78.37,310483,57.57
12/2/2009,75.790001,14786900,76.6,340897,57.23
12/3/2009,74.989998,17852600,76.46,351788,56.310001
12/4/2009,74.25,23700900,75.47,411579,55.900002
12/7/2009,73.769997,17835600,73.93,359248,55.77
12/8/2009,72.949997,18492900,72.62,424771,54.82
12/9/2009,72.790001,17228500,70.67,526968,54.82
12/10/2009,72.400002,23423700,70.54,407657,55.5
12/11/2009,72.830002,17128300,69.87,407657,55.529999
12/14/2009,69.690002,91458900,69.51,268931,56.099998
12/15/2009,69.169998,54419600,70.69,262945,56.279999
12/16/2009,68.43,57711800,72.66,298377,56.639999
12/17/2009,68.220001,46627000,72.65,173958,56.16
12/18/2009,68.209999,62989400,73.36,122741,56.150002
12/21/2009,68.510002,34470100,72.47,122741,56.82
12/22/2009,68.57,27941800,72.55,122741,57.09
12/23/2009,68.260002,18958900,76.67,196830,57.540001
12/24/2009,68.660004,8149200,78.05,102484,57.810001
12/28/2009,69.080002,19694600,78.77,108895,57.91
12/29/2009,68.839996,19985700,78.87,137090,57.529999
12/30/2009,68.769997,19860600,79.28,137090,57.470001
12/31/2009,68.190002,18852300,79.36,120372,57.009998
1/4/2010,69.150002,27809100,81.51,263542,58.810001
1/5/2010,69.419998,30174700,81.77,258887,59.290001
1/6/2010,70.019997,35044700,83.18,370059,60
1/7/2010,69.800003,27192100,82.66,246632,59.91
1/8/2010,69.519997,24891800,82.75,310377,60.299999
1/11/2010,70.300003,30685000,82.52,296304,60.220001
1/12/2010,69.949997,31496700,80.79,333866,59.349998
1/13/2010,69.669998,24884400,79.65,401627,59.57
1/14/2010,69.68,18630800,79.39,401627,59.740002
1/15/2010,69.110001,29411900,78,200555,59.259998
1/19/2010,69.269997,26081900,79.02,186882,59.799999
1/20/2010,68.029999,34629500,77.62,186882,58.869999
1/21/2010,66.699997,39114000,76.08,327417,57.669998
1/22/2010,66.099998,39085500,74.54,348819,56.299999
1/25/2010,65.849998,29305100,75.26,280559,56.669998
1/26/2010,65.919998,34083300,74.71,256207,56.310001
1/27/2010,65.540001,35723500,73.67,356179,56.09
1/28/2010,64.959999,37349800,73.64,292911,55.5
1/29/2010,64.43,40880500,72.89,335270,54.5
2/1/2010,66.18,37703000,74.43,277411,56.299999
2/2/2010,66.959999,34057900,77.23,366269,57.040001
2/3/2010,66.599998,24024700,76.98,391294,56.549999
2/4/2010,64.720001,33858200,73.14,523892,54.23
2/5/2010,64.800003,42297500,71.19,596142,54.240002
2/8/2010,64.349998,30519400,71.89,345638,53.740002
2/9/2010,65.199997,36243300,73.75,429845,54.869999
2/10/2010,64.849998,21699100,74.52,422057,54.639999
2/11/2010,65.239998,23555200,75.28,422057,55.57
2/12/2010,64.800003,30636200,74.13,335805,55.59
2/16/2010,66.279999,30514900,77.01,365032,56.900002
2/17/2010,65.760002,21821800,77.33,283816,56.82
2/18/2010,65.959999,22536700,79.06,274169,57.139999
2/19/2010,65.870003,24264600,79.81,183234,57.360001
2/22/2010,65.400002,20469700,80.16,183234,56.57
2/23/2010,64.940002,33372900,78.86,316878,55.630001
2/24/2010,65.550003,21469600,80,289321,55.98
2/25/2010,65.139999,25668800,78.17,346025,56.009998
2/26/2010,65,20129700,79.66,319038,56.139999
3/1/2010,65.400002,18798600,78.7,298718,56.66
3/2/2010,65.489998,24823900,79.68,301698,57.130001
3/3/2010,65.43,22279800,80.87,306910,57.380001
3/4/2010,65.400002,21961100,80.21,278889,57.080002
3/5/2010,66.470001,26837900,81.5,299634,58.150002
3/8/2010,66.480003,20297200,81.87,295351,58.060001
3/9/2010,66.779999,29003100,81.49,332133,58.060001
3/10/2010,67.220001,24810300,82.09,430148,58.57
3/11/2010,67.220001,19357400,82.11,279161,58.470001
3/12/2010,66.800003,23361800,81.24,337201,58.5
3/15/2010,66.300003,22070000,79.8,283135,57.900002
3/16/2010,66.57,35103700,81.7,290180,58.419998
3/17/2010,67.360001,38770000,82.93,275205,59.060001
3/18/2010,67.389999,25925500,82.2,208343,58.18
3/19/2010,67.040001,45564200,80.68,150682,57.279999
3/22/2010,66.970001,21390600,81.25,150682,57.130001
3/23/2010,66.949997,24754700,81.91,261873,57.349998
3/24/2010,66.5,19748800,80.61,307763,57.02
3/25/2010,66.300003,21095600,80.53,296271,56.060001
3/26/2010,66.540001,30553400,80,324607,56.080002
3/29/2010,67.300003,26122200,82.17,311042,57.169998
3/30/2010,67.050003,17745900,82.37,244435,57.259998
3/31/2010,66.980003,22352500,83.76,244435,57.52
4/1/2010,67.610001,19614700,84.87,3536,58.540001
4/5/2010,68.190002,20901100,86.62,244106,59.580002
4/6/2010,67.900002,19776800,86.84,290480,59.580002
4/7/2010,67.339996,24531500,85.88,379528,58.990002
4/8/2010,67.860001,24060800,85.39,389596,59.200001
4/9/2010,68.760002,21099600,84.92,442943,59.830002
4/12/2010,68.709999,18170300,84.34,421904,59.970001
4/13/2010,68.660004,19177100,84.05,552298,59.759998
4/14/2010,68.610001,18777800,85.84,425166,60.330002
4/15/2010,68.260002,16712900,85.51,274095,60.32
4/16/2010,67.93,33855100,83.24,268760,59.299999
4/19/2010,68.230003,25686000,81.45,122831,59.380001
4/20/2010,68.970001,22989500,83.45,122831,60.540001
4/21/2010,68.919998,21119200,83.68,428236,60.48
4/22/2010,68.559998,21654700,83.7,433947,60.630001
4/23/2010,69.239998,24340000,85.12,322550,62.09
4/26/2010,69.290001,18237100,84.2,337123,61.880001
4/27/2010,68.269997,36374700,82.44,462842,59.98
4/28/2010,69.190002,33243500,83.22,400695,60.59
4/29/2010,68.660004,47200900,85.17,393689,60.66
4/30/2010,67.769997,43762100,86.15,392139,59.91
5/3/2010,67.839996,30734900,86.19,324726,60.59
5/4/2010,66.470001,31646100,82.74,497427,58.970001
5/5/2010,66.169998,30260300,79.97,512285,58.040001
5/6/2010,63.889999,58336300,77.11,605011,56.060001
5/7/2010,63.700001,69004800,75.11,601534,54.990002
5/10/2010,65.230003,38337600,76.8,447158,57.34
5/11/2010,64.459999,29790600,76.37,441537,56.959999
5/12/2010,64.910004,25390700,75.65,475847,57.75
5/13/2010,64.739998,26791600,74.4,532331,57.380001
5/14/2010,63.599998,38815400,71.61,373981,56.240002
5/17/2010,63.27,31923700,70.08,355833,55.66
5/18/2010,62.790001,34457000,69.41,206381,55.23
5/19/2010,62.450001,36722500,69.87,129166,54.599998
5/20/2010,60.330002,57194500,68.01,129166,52.16
5/21/2010,60.880001,52802900,70.04,449428,53.07
5/24/2010,60.189999,27847800,70.21,279820,51.860001
5/25/2010,59.709999,50533800,68.75,395399,51.98
5/26/2010,59.310001,34028900,71.51,405519,51.869999
5/27/2010,61.459999,31911500,74.55,405519,54.07
5/28/2010,60.459999,32078700,73.97,420674,53.049999
6/1/2010,59.25,32972000,72.58,438588,50.529999
6/2/2010,60.77,28668400,72.86,391034,52.720001
6/3/2010,61.560001,32383700,74.61,439431,53.43
6/4/2010,59.529999,45019200,71.51,448494,51.549999
6/7/2010,59.299999,28389500,71.44,417308,51.099998
6/8/2010,61.240002,48460700,71.99,421966,51.950001
6/9/2010,60.029999,31693200,74.38,436981,51.41
6/10/2010,61.889999,33020100,75.48,430042,53.990002
6/11/2010,61.860001,21227100,73.78,421739,54.32
6/14/2010,61.369999,24667800,75.12,321671,54.040001
6/15/2010,62.509998,24532600,76.94,308294,55.619999
6/16/2010,62.509998,20652700,77.67,323357,55.580002
6/17/2010,62.599998,23310200,76.79,303284,55.52
6/18/2010,63.099998,32747000,77.18,157434,55.610001
6/21/2010,63.130001,24877600,77.82,124289,55.490002
6/22/2010,61.939999,26147000,77.21,124289,53.869999
6/23/2010,61.099998,38058900,76.35,365038,53.459999
6/24/2010,60.07,34188500,76.51,260401,52.34
6/25/2010,59.099998,118023500,78.86,316456,52.490002
6/28/2010,58.470001,43013000,78.25,223305,51.779999
6/29/2010,57.290001,52525000,75.94,323267,50.07
6/30/2010,57.07,43944900,75.63,357752,49.68
7/1/2010,56.610001,47746400,72.95,357752,49.5
7/2/2010,56.57,32767900,72.14,256171,49.380001
7/6/2010,57.459999,36912100,71.98,325727,49.860001
7/7/2010,58.43,41797200,74.07,288660,51.619999
7/8/2010,58.810001,40430300,75.44,325813,52.349998
7/9/2010,58.779999,25976500,76.09,269887,52.619999
7/12/2010,58.939999,23515000,74.95,309169,52.48
7/13/2010,59.419998,30514200,77.15,361792,53.110001
7/14/2010,59.259998,26061100,77.04,364471,53.049999
7/15/2010,59.27,24737300,76.62,366023,52.990002
7/16/2010,57.959999,35805700,76.01,225250,51.73
7/19/2010,58.43,20960000,76.54,169548,52.060001
7/20/2010,58.950001,23807300,77.44,169548,53.25
7/21/2010,58.169998,26859700,76.56,322410,52.380001
7/22/2010,59.380001,27051400,79.3,358815,53.540001
7/23/2010,59.720001,19281400,78.98,259741,53.779999
7/26/2010,60.389999,20236500,78.98,227656,54.25
7/27/2010,60.810001,22400800,77.5,377844,53.990002
7/28/2010,60.91,23511100,76.99,314173,53.869999
7/29/2010,60.34,33763000,78.36,350581,53.950001
7/30/2010,59.68,29354600,78.95,294425,53.84
8/2/2010,61.939999,28144000,81.34,306098,55.720001
8/3/2010,62.720001,31075800,82.55,290979,55.700001
8/4/2010,62.720001,21033800,82.47,293321,56.130001
8/5/2010,62.709999,19985300,82.01,234811,56.310001
8/6/2010,61.970001,23097300,80.7,397532,55.639999
8/9/2010,62.450001,14731300,81.48,267083,55.869999
8/10/2010,61.93,23188500,80.25,385854,55.41
8/11/2010,60.389999,24281300,78.02,416889,53.759998
8/12/2010,60.23,16951300,75.74,430788,53.439999
8/13/2010,59.91,14651300,75.39,286126,53.349998
8/16/2010,59.880001,14301100,75.24,237455,53.34
8/17/2010,60.82,20122200,75.77,347432,54.23
8/18/2010,60.150002,20071500,75.42,247104,53.709999
8/19/2010,59.290001,21174500,74.43,123224,52.84
8/20/2010,58.889999,21008800,73.46,123224,52.189999
8/23/2010,59.5,21337700,73.1,252439,52.209999
8/24/2010,58.939999,25679100,71.63,340994,51.400002
8/25/2010,58.91,20944000,72.52,343405,51.240002
8/26/2010,58.48,22320900,73.36,362828,50.779999
8/27/2010,59.799999,28279500,75.17,477903,52.099998
8/30/2010,59,16265100,74.7,260666,51.34
8/31/2010,59.110001,26985400,71.92,469412,51.200001
9/1/2010,60.91,26286200,73.91,396607,53.110001
9/2/2010,61.060001,18662600,75.02,396607,53.549999
9/3/2010,61.32,21982900,74.6,379300,54.200001
9/7/2010,60.549999,19435700,74.09,406641,53.389999
9/8/2010,60.75,17380600,74.67,359759,53.849998
9/9/2010,61.049999,16525200,74.25,372881,53.959999
9/10/2010,61.200001,14488400,76.45,431370,54.52
9/13/2010,61,23141800,77.19,349157,54.959999
9/14/2010,61.009998,17977500,76.8,416114,54.77
9/15/2010,61,18769900,76.02,356325,54.66
9/16/2010,60.970001,16432500,74.57,289281,54.41
9/17/2010,60.779999,26447200,73.66,195831,53.889999
9/20/2010,61.549999,21788100,74.86,132427,54.799999
9/21/2010,61.540001,20525200,73.52,132427,54.84
9/22/2010,61.450001,18207700,73.2,132427,54.439999
9/23/2010,61.150002,18097800,75.18,295903,54.099998
9/24/2010,61.75,25145300,76.49,288499,55.27
9/27/2010,61.709999,16642800,76.52,289641,55.060001
9/28/2010,62.060001,18806700,76.18,329350,55.450001
9/29/2010,61.59,21158000,77.86,388993,56.040001
9/30/2010,61.790001,25460200,79.97,418628,56.060001
10/1/2010,62.540001,24160200,81.58,359944,56.810001
10/4/2010,62.189999,16902500,81.47,313306,56.099998
10/5/2010,63.259998,25185400,82.82,336832,57.419998
10/6/2010,63.939999,21645200,83.23,349174,57.93
10/7/2010,63.849998,19468400,81.67,450952,57.639999
10/8/2010,64.379997,22370500,82.66,414081,58.360001
10/11/2010,64.550003,13848900,82.21,234320,58.52
10/12/2010,64.699997,20732000,81.67,333582,58.43
10/13/2010,65.040001,22560500,83.01,330288,59.139999
10/14/2010,65.300003,17778100,82.69,340955,59.049999
10/15/2010,65.190002,25500700,81.25,345844,59.209999
10/18/2010,66.279999,22481700,83.08,225081,59.369999
10/19/2010,65.120003,25367400,79.49,151357,58.189999
10/20/2010,66.010002,20543900,81.77,151357,58.939999
10/21/2010,66.32,21291200,80.56,378285,58.91
10/22/2010,66.339996,13332800,81.69,256382,59.299999
10/25/2010,66.199997,16516600,82.52,339395,59.459999
10/26/2010,66.529999,17652900,82.55,265930,59.580002
10/27/2010,65.669998,23358900,81.94,375249,59.330002
10/28/2010,66.220001,20464200,82.18,296748,59.200001
10/29/2010,66.489998,19265600,81.43,313874,59.240002
11/1/2010,66.949997,22372700,82.95,358535,59.310001
11/2/2010,67.839996,26192200,83.9,281834,59.959999
11/3/2010,67.970001,26545300,84.69,393735,60.09
11/4/2010,69.379997,31221400,86.49,317997,62
11/5/2010,70,26531700,86.85,317997,62.310001
11/8/2010,70.32,23628000,87.06,309966,62.5
11/9/2010,70.629997,33938100,86.72,367995,62.380001
11/10/2010,71.129997,25482400,87.81,472840,63.18
11/11/2010,71.830002,23788900,87.81,343012,63.880001
11/12/2010,70.989998,24598100,84.88,478815,62.939999
11/15/2010,70.480003,18779600,84.86,315260,62.619999
11/16/2010,68.940002,27543400,82.34,454828,61.450001
11/17/2010,69.010002,17471800,80.44,334525,61.700001
11/18/2010,70.309998,18322900,81.85,160405,63.060001
11/19/2010,70.540001,24116400,81.51,160405,63.59
11/22/2010,70.190002,18907900,81.74,290222,63.389999
11/23/2010,68.980003,22672000,81.25,290222,62.150002
11/24/2010,69.879997,19335600,83.86,324511,63.27
11/26/2010,69.230003,7324600,83.76,174178,62.509998
11/29/2010,69.449997,20021200,85.73,335800,62.93
11/30/2010,69.559998,27524300,84.11,338358,62.709999
12/1/2010,71.330002,26590200,86.75,340736,64.57
12/2/2010,71.480003,21274800,88,330642,65.529999
12/3/2010,71.190002,19457100,89.19,354635,65.82
12/6/2010,71.309998,15985400,89.38,293836,66.040001
12/7/2010,71.459999,23694600,88.69,462689,65.790001
12/8/2010,71.849998,22654900,88.28,383144,65.480003
12/9/2010,72,17971600,88.37,353964,65.629997
12/10/2010,72.18,17699500,87.79,313842,65.900002
12/13/2010,72.360001,21170500,88.61,329766,66.459999
12/14/2010,72.18,20625900,88.28,281851,66.150002
12/15/2010,71.849998,20979000,88.62,355056,65.790001
12/16/2010,72.220001,18513900,87.7,221145,66.160004
12/17/2010,72.169998,36761300,88.02,152396,65.889999
12/20/2010,72.220001,16045800,88.81,152396,66.32
12/21/2010,72.720001,21772800,88.7,152396,66.989998
12/22/2010,72.800003,14606600,90.48,187321,67.220001
12/23/2010,73.199997,11390900,91.51,145007,67.410004
12/27/2010,73.010002,9757200,91,104321,67.169998
12/28/2010,73.419998,14423400,91.49,104415,67.419998
12/29/2010,73.370003,11797700,91.12,117853,68.089996
12/30/2010,73.360001,10790400,89.84,209645,68.150002
12/31/2010,73.120003,15273700,91.38,171010,68.25
1/3/2011,74.550003,23320700,91.55,225189,68.760002
1/4/2011,74.900002,20028500,89.38,415521,68.169998
1/5/2011,74.699997,16550800,90.3,416908,68.440002
1/6/2011,75.18,22525300,88.38,440456,67.790001
1/7/2011,75.589996,19297700,88.03,444813,68.279999
1/10/2011,75.129997,20766400,89.25,430277,68.010002
1/11/2011,75.690002,15805400,91.11,429761,69.139999
1/12/2011,76.580002,17363000,91.86,382686,70.089996
1/13/2011,76.709999,20438100,91.4,382686,69.889999
1/14/2011,77.839996,23478700,91.54,313331,70.650002
1/18/2011,78.709999,23883600,91.38,211930,71.089996
1/19/2011,78.239998,21844100,90.86,109525,70.230003
1/20/2011,77.75,29121600,88.86,109525,69.730003
1/21/2011,78.980003,25084400,89.11,287810,70.099998
1/24/2011,78.589996,24871600,87.87,356085,70.360001
1/25/2011,78.68,21626300,86.19,338646,70.160004
1/26/2011,79.660004,25555400,87.33,347753,71.839996
1/27/2011,79.879997,17003500,85.64,369379,71.419998
1/28/2011,78.989998,26300600,89.34,584789,71.110001
1/31/2011,80.68,34514400,92.19,436801,73.150002
2/1/2011,83.910004,40829600,90.77,392882,74.339996
2/2/2011,83.410004,18176900,90.86,312107,74.279999
2/3/2011,83.440002,19647700,90.54,290494,74.32
2/4/2011,83.279999,16558300,89.03,359925,74.129997
2/7/2011,83.93,15304300,87.48,324984,74.559998
2/8/2011,82.980003,17463500,86.94,414877,74.309998
2/9/2011,82.550003,15890900,86.71,367209,73.370003
2/10/2011,83.199997,21050500,86.73,419188,74.120003
2/11/2011,82.82,15993500,85.58,383391,74.110001
2/14/2011,84.910004,33108300,84.81,319329,75.739998
2/15/2011,82.970001,25684600,84.32,284165,74.949997
2/16/2011,83.690002,16673500,84.99,297660,75.949997
2/17/2011,83.879997,17853500,86.36,297660,76.699997
2/18/2011,84.5,22839500,86.2,155296,77.019997
2/22/2011,85.440002,32580400,93.57,155296,76.269997
2/23/2011,87.07,38624600,98.1,489667,77.82
2/24/2011,85.970001,28577100,97.28,507456,76.720001
2/25/2011,85.339996,22230300,97.88,307903,77.940002
2/28/2011,85.529999,24507000,96.97,262001,78.540001
3/1/2011,84.800003,23001800,99.63,322429,77.07
3/2/2011,85.080002,17423600,102.23,446378,77.510002
3/3/2011,85.82,17153500,101.91,382555,78.839996
3/4/2011,85.080002,20028600,104.42,369148,78.339996
3/7/2011,84.720001,18062700,105.44,404435,77.790001
3/8/2011,84.599998,17658200,105.02,420036,77.150002
3/9/2011,84.379997,13306600,104.38,353948,76.620003
3/10/2011,81.379997,25996300,102.7,432988,73.830002
3/11/2011,82.120003,17607100,101.16,342531,75.110001
3/14/2011,82.379997,16383200,101.19,289434,75.519997
3/15/2011,81.389999,23191300,97.18,388736,74.949997
3/16/2011,79.309998,33396500,97.98,357944,73.75
3/17/2011,81.160004,21941300,101.42,261573,76
3/18/2011,80.849998,28895900,101.07,217675,75.389999
3/21/2011,82.839996,18207000,102.33,103960,77.68
3/22/2011,82.559998,16209700,104,103960,77.510002
3/23/2011,82.599998,15390600,105.75,254571,77.709999
3/24/2011,82.730003,17009000,105.6,258015,77.989998
3/25/2011,83.620003,16497300,105.4,235658,78.690002
3/28/2011,83.470001,14608200,103.98,223079,78.5
3/29/2011,83.25,16277400,104.79,246824,79.459999
3/30/2011,84.489998,15770400,104.27,256895,80.010002
3/31/2011,84.129997,15317800,106.72,270630,79.75
4/1/2011,84.68,15531500,107.94,283710,79.989998
4/4/2011,84.870003,13096100,108.47,228494,80.040001
4/5/2011,85.419998,17122600,108.34,249358,80.279999
4/6/2011,85.18,13339700,108.83,255598,79.440002
4/7/2011,85.760002,16006700,110.3,334906,79.440002
4/8/2011,85.949997,15943200,112.79,319475,79.720001
4/11/2011,85.160004,13026500,109.92,364348,78.150002
4/12/2011,83.18,20728800,106.25,555625,75.730003
4/13/2011,83.160004,14489400,107.11,456863,76.040001
4/14/2011,83.440002,15717500,108.11,352072,76.559998
4/15/2011,84.290001,17022500,109.66,224394,77.190002
4/18/2011,83.099998,15107300,107.12,224394,76.040001
4/19/2011,83.800003,12770800,108.15,138178,76.809998
4/20/2011,85.650002,15447600,111.45,324778,78.620003
4/21/2011,86.360001,12797200,112.29,240462,78.980003
4/25/2011,86.220001,9852800,112.28,209683,78.57
4/26/2011,87.419998,17908800,112.21,234441,79.349998
4/27/2011,87.779999,17755800,112.76,338697,79.309998
4/28/2011,87.339996,18705300,112.86,301604,79.300003
4/29/2011,87.980003,17352300,113.93,201831,80.480003
5/2/2011,86.970001,18651200,113.52,310994,79.410004
5/3/2011,85.620003,18417100,111.05,300333,77.419998
5/4/2011,84.809998,22867000,109.24,333018,76.050003
5/5/2011,82.620003,27491200,99.8,670082,74.470001
5/6/2011,82.690002,26314700,97.18,606528,74.800003
5/9/2011,83.18,18254600,102.55,469290,76.110001
5/10/2011,83.339996,17695700,103.88,439607,76.470001
5/11/2011,81.120003,24192000,98.21,524761,74.260002
5/12/2011,81.050003,21853600,98.97,522503,74.150002
5/13/2011,80.870003,17628500,99.65,367717,73.790001
5/16/2011,80.239998,16435100,97.37,335318,73.230003
5/17/2011,80.410004,18067800,96.91,399128,73.230003
5/18/2011,81.739998,17957000,100.1,285299,74.709999
5/19/2011,82.330002,15229100,98.44,285299,74.720001
5/20/2011,81.57,19003400,99.49,142668,74.629997
5/23/2011,80.669998,16288500,97.7,296828,73.470001
5/24/2011,81.290001,15687300,99.59,339530,74.510002
5/25/2011,81.959999,19347200,101.32,354880,75.769997
5/26/2011,82.389999,16873700,100.23,354880,76.150002
5/27/2011,82.629997,11949100,100.59,212254,76.339996
5/31/2011,83.470001,23630700,102.7,319037,77.110001
6/1/2011,82.029999,19550200,100.29,376476,75.269997
6/2/2011,81.330002,18152600,100.4,389637,75.239998
6/3/2011,81.18,17281200,100.22,351309,75.260002
6/6/2011,80.290001,15954300,99.01,289670,73.559998
6/7/2011,80,16188100,99.09,415373,73.559998
6/8/2011,80.760002,23567300,100.74,484275,73.779999
6/9/2011,81.18,17665100,101.93,345542,74.779999
6/10/2011,79.779999,18965900,99.29,379238,73.330002
6/13/2011,79.230003,17854200,97.3,381993,72.169998
6/14/2011,80.379997,16443400,99.37,347721,73.709999
6/15/2011,78.660004,21713900,94.81,508717,72.019997
6/16/2011,79.220001,19037500,94.95,336011,72.129997
6/17/2011,79.019997,25441200,93.01,245013,71.68
6/20/2011,79.709999,15836400,93.26,245013,71.879997
6/21/2011,80.57,17897300,93.4,136837,73.309998
6/22/2011,79.82,18599700,95.41,296275,73.099998
6/23/2011,78.440002,30032800,91.02,484057,72.300003
6/24/2011,76.779999,36292700,91.16,337767,70.93
6/27/2011,77.919998,20606900,90.61,278681,71.309998
6/28/2011,79.629997,18421500,92.89,279024,73.389999
6/29/2011,80.25,18899900,94.77,348790,74.25
6/30/2011,81.379997,19942100,95.42,348790,75.349998
7/1/2011,82.010002,18050100,94.94,263626,76.059998
7/5/2011,81.599998,18859600,96.89,275650,76.529999
7/6/2011,81.57,15042600,96.65,288321,76.389999
7/7/2011,82.360001,18379200,98.67,339270,77.540001
7/8/2011,82.419998,18336500,96.2,347999,76.889999
7/11/2011,81.900002,20717000,95.15,311449,75.07
7/12/2011,81.889999,22639600,97.43,343493,74.790001
7/13/2011,82.480003,19015100,98.05,355098,75.349998
7/14/2011,82.239998,19413200,95.69,403419,74.849998
7/15/2011,83,22705100,97.24,266461,76.860001
7/18/2011,82.650002,17343500,95.93,203973,76.599998
7/19/2011,83.629997,16424900,97.5,203973,78
7/20/2011,83.300003,12808400,98.14,138045,77.800003
7/21/2011,85.019997,21359700,99.13,293973,79.330002
7/22/2011,85.220001,13152600,99.87,223266,79.730003
7/25/2011,84.57,14007600,99.2,205209,79.410004
7/26/2011,84.370003,16226700,99.59,332692,79.029999
